subname,scorer,session,session_raw,interval_idx,anchor_event,t_start_s,t_end_s,t_mid_min,irt_s,irt_error_s,irt_abs_error_s,irt_ratio,press_duration_s,valid,exclusion,irt_roll,cv_roll_pct,t_exp_s,t_exp_min
TT005,Phi,Nap2,Session 5,12,Response,585.4872,628.0521,10.1128,42.5649,12.5649,12.5649,1.4188,0.6022,True,,36.8648,11.363,3520.2296,58.6705
TT005,Phi,Nap2,Session 5,13,Response,628.0521,667.8068,10.7988,39.7547,9.7547,9.7547,1.3252,0.5799,True,,37.3115,11.767,3561.3894,59.3565
TT005,Phi,Nap2,Session 5,14,Response,667.8068,700.2825,11.4007,32.4757,2.4757,2.4757,1.0825,0.5799,True,,37.4067,11.36,3597.5046,59.9584
TT005,Phi,Nap2,Session 5,15,Response,700.2825,751.3531,12.097,51.0706,21.0706,21.0706,1.7024,0.6022,True,,40.8966,16.571,3639.2778,60.6546
TT005,Phi,Nap2,Session 5,16,EndProbe,853.284,887.3607,14.5054,34.0767,4.0767,4.0767,1.1359,0.6245,True,,39.9885,18.584,3783.7824,63.063
TT005,Phi,Nap2,Session 5,17,Reset,916.1563,954.5504,15.5892,38.3941,8.3941,8.3941,1.2798,1.3159,True,,39.1544,18.651,3848.8134,64.1469
TT005,Phi,Nap2,Session 5,18,Response,954.5504,995.6879,16.252,41.1375,11.1375,11.1375,1.3712,0.6245,True,,39.4309,18.658,3888.5792,64.8097
TT005,Phi,Nap2,Session 5,19,Response,995.6879,1033.7698,16.9121,38.0819,8.0819,8.0819,1.2694,0.6691,True,,40.5522,15.774,3928.1888,65.4698
TT005,Phi,Nap2,Session 5,20,Response,1033.7698,1069.1004,17.5239,35.3306,5.3306,5.3306,1.1777,0.6468,True,,37.4042,7.412,3964.8951,66.0816
TT005,Phi,Nap2,Session 5,21,Response,1069.1004,1108.2607,18.1447,39.1603,9.1603,9.1603,1.3053,0.6691,True,,38.4209,5.458,4002.1406,66.7023
TT005,Phi,Nap2,Session 5,22,Response,1108.2607,1141.4423,18.7475,33.1816,3.1816,3.1816,1.1061,0.6022,True,,37.3784,8.419,4038.3115,67.3052
TT005,Phi,Nap2,Session 5,23,Response,1141.4423,1181.9776,19.3618,40.5353,10.5353,10.5353,1.3512,0.6022,True,,37.2579,7.981,4075.17,67.9195
TT005,Phi,Nap2,Session 5,24,Response,1181.9776,1214.4389,19.9701,32.4613,2.4613,2.4613,1.082,0.6914,True,,36.1338,9.919,4111.6683,68.5278
TT005,Phi,Nap2,Session 5,25,EndProbe,1310.688,1347.77,22.1538,37.082,7.082,7.082,1.2361,0.6468,True,,36.4841,9.789,4242.689,70.7115
TT005,Phi,Nap2,Session 5,26,Response,1347.77,1376.2678,22.7003,28.4978,-1.5022,1.5022,0.9499,0.5353,True,,34.3516,13.412,4275.4789,71.258
TT005,Phi,Nap2,Session 5,27,Reset,1422.3869,1454.1935,23.9715,31.8066,1.8066,1.8066,1.0602,0.6245,True,,34.0766,13.891,4351.7502,72.5292
TT005,Phi,Nap2,Session 5,28,Reset,1472.1561,1502.2676,24.7869,30.1115,0.1115,0.1115,1.0037,0.6245,True,,31.9918,10.118,4400.6718,73.3445
TT005,Phi,Nap2,Session 5,29,Response,1502.2676,1534.8627,25.3094,32.5951,2.5951,2.5951,1.0865,0.6468,True,,32.0186,10.126,4432.0251,73.8671
TT005,Phi,Nap2,Session 5,30,Response,1534.8627,1564.7065,25.8297,29.8438,-0.1562,0.1562,0.9948,0.6914,True,,30.571,5.34,4463.2446,74.3874
TT005,Phi,Nap2,Session 5,31,Response,1564.7065,1601.7546,26.3872,37.0481,7.0481,7.0481,1.2349,0.5353,True,,32.281,8.991,4496.6906,74.9448
TT005,Phi,Nap2,Session 5,32,Response,1601.7546,1639.9703,27.0144,38.2157,8.2157,8.2157,1.2739,0.5576,True,,33.5628,11.585,4534.3224,75.572
TT005,Phi,Nap2,Session 5,33,Reset,1664.9296,1695.5987,28.0044,30.6691,0.6691,0.6691,1.0223,1.4721,True,,33.6744,11.198,4593.7242,76.5621
TT005,Phi,Nap2,Session 5,34,Response,1695.5987,1727.7176,28.5276,32.1189,2.1189,2.1189,1.0706,0.5799,True,,33.5791,11.348,4625.1182,77.0853
TT005,Phi,Nap2,Session 5,35,Response,1727.7176,1762.4092,29.0844,34.6916,4.6916,4.6916,1.1564,0.5799,True,,34.5487,9.229,4658.5234,77.6421
TT005,Phi,Nap2,Session 5,36,Reset,1777.896,1821.1301,29.9919,43.2341,13.2341,13.2341,1.4411,0.513,True,,35.7859,14.125,4712.9731,78.5496
TT005,Phi,Nap2,Session 5,37,Response,1821.1301,1851.5762,30.6059,30.4461,0.4461,0.4461,1.0149,0.5353,True,,34.232,15.509,4749.8132,79.1636
TT005,Phi,Nap2,Session 5,38,Response,1851.5762,1887.9629,31.1628,36.3867,6.3867,6.3867,1.2129,0.4684,True,,35.3755,14.003,4783.2296,79.7205
TT005,Phi,Nap2,Session 5,39,Reset,1919.8364,1955.4426,32.294,35.6062,5.6062,5.6062,1.1869,0.5576,True,,36.0729,12.792,4851.0995,80.8517
TT005,Phi,Nap2,Session 5,40,Response,1955.4426,1989.948,32.8783,34.5054,4.5054,4.5054,1.1502,0.5576,True,,36.0357,12.846,4886.1553,81.4359
TT005,Phi,Nap2,Session 5,41,Response,1989.948,2022.5876,33.4378,32.6396,2.6396,2.6396,1.088,0.5799,True,,33.9168,7.067,4919.7278,81.9955
TT005,Phi,Nap2,Session 5,42,Reset,2073.8367,2109.8364,34.8639,35.9997,5.9997,5.9997,1.2,0.7583,True,,35.0275,4.307,5005.2966,83.4216
TT005,Phi,Nap2,Session 5,43,Response,2109.8364,2136.647,35.3874,26.8106,-3.1894,3.1894,0.8937,0.6022,True,,33.1123,11.343,5036.7017,83.945
TT005,Phi,Nap2,Session 5,44,Response,2136.647,2175.9332,35.9382,39.2862,9.2862,9.2862,1.3095,0.513,True,,33.8483,13.669,5069.7501,84.4958
TT005,Phi,Nap2,Session 5,45,EndProbe,2290.864,2333.7921,38.5388,42.9281,12.9281,12.9281,1.4309,0.5353,True,,35.5328,17.431,5225.788,87.0965
TT005,Phi,Nap2,Session 5,46,Reset,2368.5729,2402.6323,39.76,34.0594,4.0594,4.0594,1.1353,0.6245,True,,35.8168,16.916,5299.0626,88.3177
TT005,Phi,Nap2,Session 5,47,Response,2402.6323,2434.0597,40.3058,31.4274,1.4274,1.4274,1.0476,0.5576,True,,34.9023,18.228,5331.806,88.8634
TT005,Phi,Nap2,Session 5,48,Response,2434.0597,2469.8811,40.8662,35.8214,5.8214,5.8214,1.194,0.5799,True,,36.7045,12.262,5365.4304,89.4238
TT005,Phi,Nap2,Session 5,49,Response,2469.8811,2505.108,41.4582,35.2269,5.2269,5.2269,1.1742,0.5799,True,,35.8926,11.922,5400.9546,90.0159
TT005,Phi,Nap2,Session 5,50,Response,2505.108,2539.3458,42.0371,34.2378,4.2378,4.2378,1.1413,0.6468,True,,34.1546,4.939,5435.6869,90.5948
TT005,Phi,Nap2,Session 5,51,Reset,2572.8553,2606.0448,43.1575,33.1895,3.1895,3.1895,1.1063,0.6691,True,,33.9806,5.129,5502.9101,91.7152
TT005,Phi,Nap2,Session 5,52,Response,2606.0448,2646.0671,43.7676,40.0223,10.0223,10.0223,1.3341,0.6468,True,,35.6996,7.326,5539.516,92.3253
TT005,Phi,Nap2,Session 5,53,Reset,2669.8364,2715.1526,44.8749,45.3162,15.3162,15.3162,1.5105,1.0483,True,,37.5985,13.417,5605.9545,93.4326
TT005,Phi,Nap2,Session 5,54,Reset,2761.2416,2806.2455,46.3957,45.0039,15.0039,15.0039,1.5001,0.6022,True,,39.5539,14.517,5697.2036,94.9534
TT005,Phi,Nap2,Session 5,55,Response,2806.2455,2845.7771,47.1002,39.5316,9.5316,9.5316,1.3177,0.6022,True,,40.6127,12.189,5739.4713,95.6579
TT005,Phi,Nap2,Session 5,56,Reset,2870.0149,2913.9259,48.1995,43.911,13.911,13.911,1.4637,0.5799,True,,42.757,6.491,5805.4304,96.7572
TT005,Phi,Nap2,Session 5,57,Reset,2937.8291,2975.9556,49.2815,38.1265,8.1265,8.1265,1.2709,0.7806,True,,42.3778,7.831,5870.3524,97.8392
TT005,Phi,Nap2,Session 5,58,Reset,3034.1935,3068.409,50.855,34.2155,4.2155,4.2155,1.1405,0.9814,True,,40.1577,10.954,5964.7612,99.4127
TT005,Phi,Nap2,Session 5,59,EndProbe,3199.804,3231.9854,53.5982,32.1814,2.1814,2.1814,1.0727,0.6468,True,,37.5932,12.237,6129.3547,102.1559
TT005,Phi,Nap2,Session 5,60,Response,3231.9854,3265.1749,54.143,33.1895,3.1895,3.1895,1.1063,0.6245,True,,36.3248,13.22,6162.0402,102.7007
TT005,Phi,Nap2,Session 5,61,Response,3265.1749,3298.6097,54.6982,33.4348,3.4348,3.4348,1.1145,0.5353,True,,34.2295,6.709,6195.3523,103.2559
TT005,Phi,Nap2,Session 5,62,Reset,3315.4203,3349.8588,55.544,34.4385,4.4385,4.4385,1.148,0.5799,True,,33.4919,2.684,6246.0996,104.1017
TT005,Phi,Nap2,Session 5,63,Response,3349.8588,3385.0857,56.1245,35.2269,5.2269,5.2269,1.1742,1.4944,True,,33.6942,3.484,6280.9322,104.6822
TT005,Phi,Nap2,Session 5,64,Reset,3495.8217,3523.6136,58.4953,27.7919,-2.2081,2.2081,0.9264,0.5799,True,,32.8163,8.911,6423.1776,107.053
TT005,Phi,Nap2,Session 5,65,Response,3523.6136,3547.6284,58.927,24.0148,-5.9852,5.9852,0.8005,0.5799,True,,30.9814,15.705,6449.081,107.4847
TT005,Phi,Nap2,Session 5,66,Reset,3576.9146,3609.2342,59.8846,32.3196,2.3196,2.3196,1.0773,0.6245,True,,30.7583,15.441,6506.5344,108.4422
TT005,Phi,Nap2,Session 5,67,EndProbe,3800.156,3833.7921,63.6162,33.6361,3.6361,3.6361,1.1212,0.736,True,,30.5979,15.051,6730.434,112.1739
TT005,Phi,Nap2,Session 5,68,Response,3833.7921,3864.1935,64.1499,30.4014,0.4014,0.4014,1.0134,0.6468,True,,29.6328,12.937,6762.4528,112.7075
TT005,Phi,Nap2,Session 5,69,Reset,3962.5654,3989.0335,66.2633,26.4681,-3.5319,3.5319,0.8823,0.6691,True,,29.368,13.733,6889.2594,114.821
TT005,Phi,Nap2,Session 5,70,Reset,4183.2345,4208.1492,69.9282,24.9147,-5.0853,5.0853,0.8305,0.5353,True,,29.548,12.672,7109.1518,118.4859
TT005,Phi,Nap2,Session 5,71,EndProbe,4540.722,4572.61,75.9444,31.888,1.888,1.888,1.0629,0.513,True,,29.4617,12.452,7470.126,124.5021
TT005,Phi,Nap2,Session 5,72,Reset,4595.8663,4623.3014,76.8264,27.4351,-2.5649,2.5649,0.9145,0.4684,True,,28.2215,10.15,7523.0438,125.3841
TT005,Phi,Nap2,Session 5,73,EndProbe,4757.074,4785.4426,79.521,28.3686,-1.6314,1.6314,0.9456,0.513,True,,27.8149,9.386,7684.7183,128.0786
TT005,Phi,Nap2,Session 5,74,Response,4785.4426,4813.6359,79.9923,28.1933,-1.8067,1.8067,0.9398,0.4238,True,,28.1599,8.878,7712.9992,128.55
TT005,Phi,Nap2,Session 5,75,Reset,4919.5019,4946.5801,82.2173,27.0782,-2.9218,2.9218,0.9026,0.6468,True,,28.5926,6.705,7846.501,130.775
TT005,Phi,Nap2,Session 5,76,Response,4946.5801,4961.6955,82.569,15.1154,-14.8846,14.8846,0.5038,0.4907,True,,25.2381,22.52,7867.5978,131.1266
TT005,Phi,Nap2,Session 5,77,Reset,5024.2158,5043.5244,83.8978,19.3086,-10.6914,10.6914,0.6436,0.5353,True,,23.6128,25.616,7947.3301,132.4555
TT005,Phi,Nap2,Session 5,78,Response,5043.5244,5069.2788,84.2734,25.7544,-4.2456,4.2456,0.8585,0.6468,True,,23.09,24.398,7969.8616,132.831
TT005,Phi,Nap2,Session 5,79,Response,5069.2788,5122.097,84.9281,52.8182,22.8182,22.8182,1.7606,0.513,True,,28.015,52.442,8009.1479,133.4858
TT005,Phi,Wake1,Session 3,1,Response,34.8712,56.8451,0.7643,21.9739,-8.0261,8.0261,0.7325,0.3792,True,,,,45.8582,0.7643
TT005,Phi,Wake1,Session 3,2,Response,56.8451,92.2951,1.2428,35.45,5.45,5.45,1.1817,0.4349,True,,28.712,33.188,74.5701,1.2428
TT005,Phi,Wake1,Session 3,3,Response,92.2951,125.4957,1.8149,33.2006,3.2006,3.2006,1.1067,0.3792,True,,30.2082,23.898,108.8954,1.8149
TT005,Phi,Wake1,Session 3,4,Response,125.4957,157.0347,2.3544,31.539,1.539,1.539,1.0513,0.4126,True,,30.5409,19.423,141.2652,2.3544
TT005,Phi,Wake1,Session 3,5,Reset,171.6483,204.8178,3.1372,33.1695,3.1695,3.1695,1.1056,0.4182,True,,31.0666,16.963,188.233,3.1372
TT005,Phi,Wake1,Session 3,6,Response,204.8178,239.5885,3.7034,34.7707,4.7707,4.7707,1.159,0.4126,True,,33.626,4.555,222.2032,3.7034
TT005,Phi,Wake1,Session 3,7,Reset,263.9456,299.8673,4.6984,35.9217,5.9217,5.9217,1.1974,0.4015,True,,33.7203,4.98,281.9064,4.6984
TT005,Phi,Wake1,Session 3,8,Response,299.8673,333.2542,5.276,33.3869,3.3869,3.3869,1.1129,0.4572,True,,33.7576,4.938,316.5608,5.276
TT005,Phi,Wake1,Session 3,9,Response,333.2542,485.1388,6.8199,151.8846,121.8846,121.8846,5.0628,0.4015,False,break,,,409.1965,6.8199
TT005,Phi,Wake1,Session 3,10,Response,485.1388,511.7598,8.3075,26.621,-3.379,3.379,0.8874,0.7026,True,,32.774,11.032,498.4493,8.3075
TT005,Phi,Wake1,Session 3,11,Response,511.7598,542.7412,8.7875,30.9814,0.9814,0.9814,1.0327,0.8141,True,,32.3363,11.403,527.2505,8.7875
TT005,Phi,Wake1,Session 3,12,Response,542.7412,573.6333,9.3031,30.8921,0.8921,0.8921,1.0297,0.368,True,,31.5606,10.923,558.1872,9.3031
TT005,Phi,Wake1,Session 3,13,Response,573.6333,602.73,9.803,29.0967,-0.9033,0.9033,0.9699,0.5687,True,,30.1956,8.324,588.1816,9.803
TT005,Phi,Wake1,Session 3,14,Response,602.73,631.8936,10.2885,29.1636,-0.8364,0.8364,0.9721,0.4238,True,,29.351,6.044,617.3118,10.2885
TT005,Phi,Wake1,Session 3,15,Response,631.8936,652.8527,10.7062,20.9591,-9.0409,9.0409,0.6986,0.4795,True,,28.2186,14.734,642.3732,10.7062
TT005,Phi,Wake1,Session 3,16,Response,652.8527,678.6852,11.0961,25.8325,-4.1675,4.1675,0.8611,0.4795,True,,27.1888,14.469,665.769,11.0961
TT005,Phi,Wake1,Session 3,17,Response,678.6852,710.0234,11.5726,31.3382,1.3382,1.3382,1.0446,0.4572,True,,27.278,14.82,694.3543,11.5726
TT005,Phi,Wake1,Session 3,18,Response,710.0234,737.793,12.0651,27.7696,-2.2304,2.2304,0.9257,0.4349,True,,27.0126,14.569,723.9082,12.0651
TT005,Phi,Wake1,Session 3,19,Response,737.793,762.7969,12.5049,25.0039,-4.9961,4.9961,0.8335,0.5687,True,,26.1807,14.532,750.295,12.5049
TT005,Phi,Wake1,Session 3,20,Response,762.7969,814.3024,13.1425,51.5055,21.5055,21.5055,1.7168,0.368,True,,32.2899,34.114,788.5496,13.1425
TT005,Phi,Wake1,Session 3,21,Reset,830.0346,857.57,14.0634,27.5354,-2.4646,2.4646,0.9178,0.4015,True,,32.6305,33.067,843.8023,14.0634
TT005,Phi,Wake1,Session 3,22,Response,857.57,878.2949,14.4655,20.7249,-9.2751,9.2751,0.6908,0.5353,True,,30.5079,39.58,867.9324,14.4655
TT005,Phi,Wake1,Session 3,23,Reset,905.6741,939.8896,15.3797,34.2155,4.2155,4.2155,1.1405,0.4238,True,,31.797,37.908,922.7818,15.3797
TT005,Phi,Wake1,Session 3,24,Response,939.8896,968.5402,15.9036,28.6506,-1.3494,1.3494,0.955,0.4461,True,,32.5264,35.797,954.2149,15.9036
TT005,Phi,Wake2,Session 7,1,Response,28.1819,54.4716,0.6888,26.2897,-3.7103,3.7103,0.8763,0.5353,True,,,,8443.5368,140.7256
TT005,Phi,Wake2,Session 7,2,Response,54.4716,78.7395,1.1101,24.2679,-5.7321,5.7321,0.8089,0.513,True,,25.2788,5.655,8468.8156,141.1469
TT005,Phi,Wake2,Session 7,3,Response,78.7395,107.8696,1.5551,29.1301,-0.8699,0.8699,0.971,0.6022,True,,26.5626,9.195,8495.5146,141.5919
TT005,Phi,Wake2,Session 7,4,Response,107.8696,136.0775,2.0329,28.2079,-1.7921,1.7921,0.9403,0.4684,True,,26.9739,7.998,8524.1836,142.0697
TT005,Phi,Wake2,Session 7,5,Response,136.0775,164.5386,2.5051,28.4611,-1.5389,1.5389,0.9487,0.6022,True,,27.2713,7.272,8552.518,142.542
TT005,Phi,Wake2,Session 7,6,Response,164.5386,193.2895,2.9819,28.7509,-1.2491,1.2491,0.9584,0.5799,True,,27.7636,7.146,8581.124,143.0187
TT005,Phi,Wake2,Session 7,7,Response,193.2895,221.5944,3.4574,28.3049,-1.6951,1.6951,0.9435,0.6245,True,,28.571,1.309,8609.652,143.4942
TT005,Phi,Wake2,Session 7,8,Response,221.5944,250.5238,3.9343,28.9294,-1.0706,1.0706,0.9643,0.6468,True,,28.5308,1.062,8638.2691,143.9712
TT005,Phi,Wake2,Session 7,9,Response,250.5238,276.353,4.3906,25.8292,-4.1708,4.1708,0.861,0.6245,True,,28.0551,4.519,8665.6484,144.4275
TT005,Phi,Wake2,Session 7,10,Response,276.353,303.6464,4.8333,27.2934,-2.7066,2.7066,0.9098,0.6691,True,,27.8216,4.608,8692.2097,144.8702
TT005,Phi,Wake2,Session 7,11,Response,303.6464,331.8621,5.2959,28.2157,-1.7843,1.7843,0.9405,0.6022,True,,27.7145,4.348,8719.9642,145.3327
TT005,Phi,Wake2,Session 7,12,Response,331.8621,363.4234,5.794,31.5613,1.5613,1.5613,1.052,0.6245,True,,28.3658,7.507,8749.8527,145.8309
TT005,Phi,Wake2,Session 7,13,Response,363.4234,392.9104,6.3028,29.487,-0.513,0.513,0.9829,0.5353,True,,28.4773,7.656,8780.3769,146.3396
TT005,Phi,Wake2,Session 7,14,Response,392.9104,419.7878,6.7725,26.8774,-3.1226,3.1226,0.8959,0.6022,True,,28.687,6.6,8808.5591,146.8093
TT005,Phi,Wake2,Session 7,15,Response,419.7878,449.5202,7.2442,29.7324,-0.2676,0.2676,0.9911,0.5576,True,,29.1748,6.011,8836.864,147.2811
TT005,Phi,Wake2,Session 7,16,Response,449.5202,479.0295,7.7379,29.5093,-0.4907,0.4907,0.9836,0.5799,True,,29.4335,5.675,8866.4848,147.7747
TT005,Phi,Wake2,Session 7,17,Response,479.0295,507.5574,8.2216,28.5279,-1.4721,1.4721,0.9509,0.5353,True,,28.8268,4.109,8895.5034,148.2584
TT005,Phi,Wake2,Session 7,18,Response,507.5574,533.5204,8.6756,25.963,-4.037,4.037,0.8654,0.5576,True,,28.122,5.868,8922.7489,148.7125
TT005,Phi,Wake2,Session 7,19,Response,533.5204,561.7807,9.1275,28.2603,-1.7397,1.7397,0.942,0.5576,True,,28.3986,5.276,8949.8606,149.1643
TT005,Phi,Wake2,Session 7,20,Response,561.7807,587.4682,9.5771,25.6875,-4.3125,4.3125,0.8562,0.5799,True,,27.5896,6.086,8976.8344,149.6139
TT005,Phi,Wake2,Session 7,21,Response,587.4682,615.5645,10.0253,28.0963,-1.9037,1.9037,0.9365,0.5576,True,,27.307,4.998,9003.7263,150.0621
TT005,Phi,Wake2,Session 7,22,Response,615.5645,644.7988,10.503,29.2343,-0.7657,0.7657,0.9745,0.5353,True,,27.4483,5.637,9032.3916,150.5399
TT005,Phi,Wake2,Session 7,23,Response,644.7988,677.1932,11.0166,32.3944,2.3944,2.3944,1.0798,0.5799,True,,28.7346,8.446,9063.206,151.0534
TT005,Phi,Wake2,Session 7,24,Response,677.1932,704.3304,11.5127,27.1372,-2.8628,2.8628,0.9046,0.6468,True,,28.5099,8.88,9092.9718,151.5495
TT005,Phi,Wake2,Session 7,25,Response,704.3304,732.5907,11.9743,28.2603,-1.7397,1.7397,0.942,0.5799,True,,29.0245,6.978,9120.6705,152.0112
TT005,Phi,Wake2,Session 7,26,Response,732.5907,762.1,12.4558,29.5093,-0.4907,0.4907,0.9836,0.5353,True,,29.3071,6.691,9149.5553,152.4926
TT005,Phi,Wake2,Session 7,27,Response,762.1,818.9552,13.1755,56.8552,26.8552,26.8552,1.8952,0.5576,True,,34.8313,35.792,9192.7376,153.2123
TT005,Phi,Wake2,Session 7,28,Response,818.9552,850.1819,13.9095,31.2267,1.2267,1.2267,1.0409,0.5799,True,,34.5977,36.23,9236.7785,153.9463
TT005,Phi,Wake2,Session 7,29,Response,850.1819,879.6912,14.4156,29.5093,-0.4907,0.4907,0.9836,0.5353,True,,35.0722,34.85,9267.1466,154.4524
TT006,Phi,Nap1,Session 4,1,Response,31.8392,63.3856,0.7935,31.5464,1.5464,1.5464,1.0515,0.678,True,,,,1075.8824,17.9314
TT006,Phi,Nap1,Session 4,2,Response,63.3856,96.6449,1.3336,33.2593,3.2593,3.2593,1.1086,0.6067,True,,32.4029,3.738,1108.2852,18.4714
TT006,Phi,Nap1,Session 4,3,Response,96.6449,129.8036,1.8871,33.1587,3.1587,3.1587,1.1053,0.571,True,,32.6548,2.944,1141.4942,19.0249
TT006,Phi,Nap1,Session 4,4,Response,129.8036,162.8503,2.4388,33.0467,3.0467,3.0467,1.1016,0.6067,True,,32.7528,2.47,1174.597,19.5766
TT006,Phi,Nap1,Session 4,5,Response,162.8503,195.3568,2.9851,32.5065,2.5065,2.5065,1.0835,0.6067,True,,32.7035,2.168,1207.3736,20.1229
TT006,Phi,Nap1,Session 4,6,Response,195.3568,229.3695,3.5394,34.0127,4.0127,4.0127,1.1338,0.5472,True,,33.1968,1.629,1240.6331,20.6772
TT006,Phi,Nap1,Session 4,7,Response,229.3695,263.6116,4.1082,34.2421,4.2421,4.2421,1.1414,0.6305,True,,33.3933,2.152,1274.7606,21.246
TT006,Phi,Nap1,Session 4,8,Response,263.6116,295.7969,4.6617,32.1853,2.1853,2.1853,1.0728,0.4996,True,,33.1987,2.728,1307.9742,21.7996
TT006,Phi,Nap1,Session 4,9,Response,295.7969,329.7972,5.2133,34.0003,4.0003,4.0003,1.1333,0.6305,True,,33.3894,2.888,1341.0671,22.3511
TT006,Phi,Nap1,Session 4,10,Reset,447.1008,480.2968,7.7283,33.196,3.196,3.196,1.1065,0.6067,True,,33.5273,2.531,1491.9688,24.8661
TT006,Phi,Nap2,Session 5,1,Response,35.9435,70.0875,0.8836,34.144,4.144,4.144,1.1381,0.6186,True,,,,1910.1755,31.8363
TT006,Phi,Nap2,Session 5,2,Response,70.0875,104.1993,1.4524,34.1118,4.1118,4.1118,1.1371,0.7018,True,,34.1279,0.067,1944.3034,32.4051
TT006,Phi,Nap2,Session 5,3,EndProbe,230.166,261.1897,4.0946,31.0237,1.0237,1.0237,1.0341,0.6305,True,,33.0932,5.416,2102.8378,35.0473
TT006,Phi,Nap2,Session 5,4,Response,261.1897,294.3777,4.6297,33.188,3.188,3.188,1.1063,0.5829,True,,33.1169,4.421,2134.9437,35.5824
TT006,Phi,Nap2,Session 5,5,Response,294.3777,327.8869,5.1855,33.5092,3.5092,3.5092,1.117,0.5591,True,,33.1953,3.856,2168.2923,36.1382
TT006,Phi,Nap2,Session 5,6,Response,327.8869,361.0589,5.7412,33.172,3.172,3.172,1.1057,0.6424,True,,33.0009,3.542,2201.6329,36.6939
TT006,Phi,Nap2,Session 5,7,Response,361.0589,394.9011,6.2997,33.8422,3.8422,3.8422,1.1281,0.6305,True,,32.947,3.368,2235.14,37.2523
TT006,Phi,Nap2,Session 5,8,EndProbe,551.882,579.7822,9.4305,27.9002,-2.0998,2.0998,0.93,0.6305,True,,32.3223,7.695,2422.9921,40.3832
TT006,Phi,Nap2,Session 5,9,Response,579.7822,611.2492,9.9253,31.467,1.467,1.467,1.0489,0.7018,True,,31.9781,7.681,2452.6757,40.8779
TT006,Phi,Nap2,Session 5,10,Reset,637.4863,670.0676,10.8963,32.5813,2.5813,2.5813,1.086,0.6186,True,,31.7925,7.374,2510.9369,41.8489
TT006,Phi,Nap2,Session 5,11,Response,670.0676,703.6839,11.4479,33.6163,3.6163,3.6163,1.1205,0.6305,True,,31.8814,7.581,2544.0358,42.4006
TT006,Phi,Nap2,Session 5,12,Reset,719.0526,752.7322,12.2649,33.6796,3.6796,3.6796,1.1227,0.6542,True,,31.8489,7.488,2593.0524,43.2175
TT006,Phi,Nap2,Session 5,13,Response,752.7322,784.5284,12.8105,31.7962,1.7962,1.7962,1.0599,0.6186,True,,32.6281,3.112,2625.7903,43.7632
TT006,Phi,Nap2,Session 5,14,Response,784.5284,814.921,13.3287,30.3926,0.3926,0.3926,1.0131,0.5829,True,,32.4132,4.237,2656.8847,44.2814
TT006,Phi,Nap2,Session 5,15,Reset,962.8789,993.5212,16.3033,30.6423,0.6423,0.6423,1.0214,0.678,True,,32.0254,4.912,2835.36,47.256
TT006,Phi,Nap2,Session 5,16,Response,993.5212,1024.8892,16.8201,31.368,1.368,1.368,1.0456,0.7018,True,,31.5757,4.126,2866.3652,47.7728
TT006,Phi,Nap2,Session 5,17,Response,1024.8892,1057.5419,17.3536,32.6527,2.6527,2.6527,1.0884,0.6424,True,,31.3704,2.901,2898.3755,48.3063
TT006,Phi,Nap2,Session 5,18,Reset,1097.8988,1133.1049,18.5917,35.2061,5.2061,5.2061,1.1735,0.6542,True,,32.0523,6.145,2972.6618,49.5444
TT006,Phi,Nap2,Session 5,19,Reset,1392.4506,1425.3968,23.4821,32.9462,2.9462,2.9462,1.0982,0.7137,True,,32.5631,5.376,3266.0837,54.4347
TT006,Phi,Nap2,Session 5,20,EndProbe,1556.63,1589.6632,26.2191,33.0332,3.0332,3.0332,1.1011,0.6542,True,,33.0412,4.184,3430.3066,57.1718
TT006,Phi,Nap2,Session 5,21,Response,1589.6632,1624.8773,26.7878,35.2141,5.2141,5.2141,1.1738,0.5591,True,,33.8105,3.802,3464.4302,57.7405
TT006,Phi,Nap2,Session 5,22,Response,1624.8773,1657.9701,27.3571,33.0928,3.0928,3.0928,1.1031,0.678,True,,33.8985,3.535,3498.5837,58.3097
TT006,Phi,Nap2,Session 5,23,EndProbe,1825.076,1859.1874,30.7022,34.1114,4.1114,4.1114,1.137,0.6662,True,,33.6795,2.91,3699.2917,61.6549
TT006,Phi,Nap2,Session 5,24,Response,1859.1874,1890.0201,31.2434,30.8327,0.8327,0.8327,1.0278,0.7018,True,,33.2568,4.875,3731.7638,62.1961
TT006,Phi,Nap2,Session 5,25,Reset,1903.9932,1934.4452,31.987,30.452,0.452,0.452,1.0151,0.5829,True,,32.7406,6.296,3776.3792,62.9397
TT006,Phi,Nap2,Session 5,26,Reset,1944.8615,1976.618,32.679,31.7565,1.7565,1.7565,1.0585,0.6305,True,,32.0491,4.798,3817.8997,63.6317
TT006,Phi,Nap2,Session 5,27,EndProbe,2223.356,2262.0581,37.3785,38.7021,8.7021,8.7021,1.2901,0.7256,True,,33.1709,10.261,4099.867,68.3311
TT006,Phi,Nap2,Session 5,28,Response,2262.0581,2279.2549,37.8443,17.1968,-12.8032,12.8032,0.5732,0.7137,True,,29.788,26.188,4127.8165,68.7969
TT006,Phi,Nap2,Session 5,29,EndProbe,2532.662,2564.7584,42.4785,32.0964,2.0964,2.0964,1.0699,0.6899,True,,30.0408,26.175,4405.8702,73.4312
TT006,Phi,Nap2,Session 5,30,Response,2564.7584,2597.2207,43.0165,32.4623,2.4623,2.4623,1.0821,0.6662,True,,30.4428,26.084,4438.1496,73.9692
